Invoice_Num	Date	Purchaser	Vendor_Code	Amount
2465	2004-10-24	Adam	CMY93	96137.7
2468	2004-10-24	Vijay	POR77	51509.36
2470	2004-10-24	Adam	BNZ96	76888.24
2476	2004-10-24	Adam	YRN50	16008.03
2478	2004-10-24	Suzie	PXG37	14082.89
2484	2004-10-24	Adam	JMW26	95833.17
2510	2004-10-24	Suzie	RQA97	88203.71
2548	2004-10-24	Suzie	CQX69	49361.24
2595	2004-10-24	Vijay	IDI21	91753.18
2603	2004-10-24	Suzie	FTW52	99081.6
2634	2004-10-24	Suzie	HPY94	59157.84
2669	2004-10-24	Vijay	LJG28	73660.57
2692	2004-10-24	Adam	UGF32	24603.84
2696	2004-10-24	Adam	KLZ45	98105.48
2698	2004-10-24	Vijay	RQA52	57368.49
2708	2004-10-24	Vijay	YDB05	39691.18
2715	2004-10-24	Vijay	DNC35	41643.64
2715	2004-10-24	Suzie	TRX25	54039.79
2744	2004-10-24	Vijay	ECY82	26210.19
2753	2004-10-24	Vijay	ZXF02	90654.68
2764	2004-10-24	Vijay	CLP59	78083.81
2780	2004-10-24	Adam	OSB66	93721.46
2786	2004-10-24	Suzie	WPF80	17246.23
2791	2004-10-24	Suzie	CIW95	20542.94
2812	2004-10-24	Suzie	DMJ97	69765.37
2814	2004-10-24	Adam	RHI40	39900.73
2821	2004-10-24	Vijay	OLI37	48311.19
2869	2004-10-24	Suzie	VQP10	78418.06
2908	2004-10-24	Vijay	LWO59	19295.62
2913	2004-10-24	Adam	ZET22	75472.54
2919	2004-10-24	Vijay	UZA27	43676.62
2955	2004-10-24	Suzie	CJB00	74655.15
2962	2004-10-24	Suzie	GPC90	90911.6
3037	2004-10-24	Vijay	WII20	79357.8
3108	2004-10-24	Vijay	XTZ44	73141.47
3132	2004-10-24	Adam	RQA97	87580.3
3184	2004-10-24	Adam	MCR88	16263.29
3256	2004-10-24	Vijay	AII47	55524.5
3277	2004-10-24	Adam	PSJ39	80957.43
3303	2004-10-24	Suzie	UNI06	84954.82
3305	2004-10-24	Suzie	ASI82	61024.0
3336	2004-10-24	Adam	EEC94	6043.56
3341	2004-10-24	Adam	MOQ48	43220.94
3386	2004-10-24	Vijay	MCR88	14642.55
3405	2004-10-24	Vijay	MGZ99	35405.33
3417	2004-10-24	Suzie	USA37	70656.04
3420	2004-10-24	Vijay	ULX32	86706.71
3431	2004-10-24	Vijay	KWP06	14148.39
3436	2004-10-24	Vijay	UFF94	75899.73
3437	2004-10-24	Adam	IQX05	42069.81
3448	2004-10-24	Adam	MSR34	37608.06
3468	2004-10-24	Vijay	OVJ22	75230.64
3540	2004-10-24	Vijay	WDS90	67193.59
3546	2004-10-24	Adam	OWY00	26897.56
3555	2004-10-24	Suzie	BTI74	8269.53
3575	2004-10-24	Vijay	JLF55	69704.32
3579	2004-10-24	Suzie	BED62	62432.15
3596	2004-10-24	Suzie	PLD01	76997.75
3602	2004-10-24	Adam	OLI37	80319.37
3635	2004-10-24	Vijay	XJQ81	25340.42
3701	2004-10-24	Vijay	ZSM29	88307.53
3719	2004-10-24	Suzie	TOW02	12135.1
3746	2004-10-24	Vijay	HKV93	89563.88
3762	2004-10-24	Vijay	XOL02	56741.82
3785	2004-10-24	Vijay	SLA71	76768.49
3809	2004-10-24	Vijay	VWV36	35519.51
3845	2004-10-24	Suzie	ZTG40	98823.68
3879	2004-10-24	Vijay	SOO37	17140.74
3894	2004-10-24	Adam	DBE55	94500.82
3911	2004-10-24	Vijay	EEC94	66161.51
3943	2004-10-24	Vijay	YID19	2116.95
3957	2004-10-24	Suzie	HIQ84	35223.39
3969	2004-10-24	Suzie	AXN63	46982.68
3992	2004-10-24	Vijay	KGG49	29830.11
4031	2004-10-24	Suzie	XAA39	99917.33
4061	2004-10-24	Vijay	BTI74	4151.78
4065	2004-10-24	Vijay	CFO05	74498.21
4070	2004-10-24	Suzie	NZH73	54562.08
4088	2004-10-24	Adam	XXH95	96153.76
4096	2004-10-24	Adam	WUL55	85381.77
4120	2004-10-24	Vijay	PYE36	3006.17
4120	2004-10-24	Vijay	KCW19	59095.14
4154	2004-10-24	Vijay	OUW27	55106.13
4162	2004-10-24	Adam	FEK12	42962.78
4175	2004-10-24	Vijay	XXH95	31496.6
4176	2004-10-24	Vijay	FVY03	34983.49
4180	2004-10-24	Adam	GGB38	71246.72
4296	2004-10-24	Suzie	DOT60	88978.18
4310	2004-10-24	Suzie	BOR16	54561.74
4314	2004-10-24	Vijay	CZW33	66321.62
4314	2004-10-24	Vijay	UGX77	19013.9
4317	2004-10-24	Suzie	KLL65	45931.46
4354	2004-10-24	Suzie	ZSI42	35764.11
4416	2004-10-24	Vijay	CNC32	50981.38
4421	2004-10-24	Vijay	XRN09	3780.5
4463	2004-10-24	Vijay	ZSM29	71201.51
4464	2004-10-24	Adam	KWS05	62919.7
4486	2004-10-24	Suzie	JAA22	4084.04
4500	2004-10-24	Vijay	USA37	33733.73
4518	2004-10-24	Vijay	KGO02	28874.14
4549	2004-10-24	Adam	OLR42	46105.25
4570	2004-10-24	Adam	JCY21	49153.8
4582	2004-10-24	Adam	JBV85	78176.65
4583	2004-10-24	Suzie	NGE18	43004.06
4585	2004-10-24	Adam	PWY60	99734.52
4585	2004-10-24	Adam	KWS05	23067.47
4605	2004-10-24	Adam	TOW02	53730.44
4606	2004-10-24	Suzie	DRW31	62162.65
4608	2004-10-24	Adam	ZSI42	60253.36
4617	2004-10-24	Adam	KCF14	71338.86
4634	2004-10-24	Vijay	GWY93	5651.09
4653	2004-10-24	Suzie	MSR34	5285.39
4663	2004-10-24	Suzie	LVI93	68777.16
4684	2004-10-24	Vijay	XAY74	84878.5
4727	2004-10-24	Adam	RYG71	63436.06
4738	2004-10-24	Suzie	INO72	12802.95
4753	2004-10-24	Suzie	HIQ84	38672.59
4769	2004-10-24	Vijay	TAR92	31149.81
4792	2004-10-24	Suzie	KGM78	21871.6
4826	2004-10-24	Suzie	OFG73	33976.97
4838	2004-10-24	Vijay	ZXF02	78748.44
4839	2004-10-24	Vijay	SDT95	91413.32
4858	2004-10-24	Suzie	BUU03	13821.68
4902	2004-10-24	Suzie	MVE35	94442.7
4913	2004-10-24	Vijay	ITP77	83639.76
4945	2004-10-24	Vijay	ANI54	36777.36
4953	2004-10-24	Vijay	FCQ71	58722.62
4966	2004-10-24	Vijay	INE84	88088.67
4970	2004-10-24	Vijay	BVD17	16872.28
4977	2004-10-24	Adam	OFG73	83989.44
7	2004-10-25	Vijay	QSN84	88202.87
16	2004-10-25	Vijay	QSN84	24441.72
40	2004-10-25	Adam	CAP92	87774.71
58	2004-10-25	Adam	JGC68	53997.4
59	2004-10-25	Suzie	BOR16	43172.05
79	2004-10-25	Vijay	CPI30	45262.84
79	2004-10-25	Vijay	GPF90	41068.81
83	2004-10-25	Suzie	GWY93	4910.9
128	2004-10-25	Vijay	UPU74	54502.02
130	2004-10-25	Vijay	UZN99	10059.77
162	2004-10-25	Vijay	JAN45	31825.27
168	2004-10-25	Vijay	EXO08	86364.86
188	2004-10-25	Vijay	FEK12	85766.72
190	2004-10-25	Adam	IQX05	57581.31
193	2004-10-25	Vijay	TAY58	22495.0
202	2004-10-25	Vijay	QOD95	56592.16
220	2004-10-25	Suzie	JAR41	63004.54
231	2004-10-25	Adam	NFV76	51348.24
244	2004-10-25	Suzie	SOO37	98076.35
250	2004-10-25	Adam	CNH68	42516.37
269	2004-10-25	Vijay	IMY92	29193.45
291	2004-10-25	Vijay	YDB05	8003.9
306	2004-10-25	Vijay	UKA26	37853.95
311	2004-10-25	Vijay	BDV39	81470.75
337	2004-10-25	Vijay	PRZ12	9639.08
347	2004-10-25	Adam	CPV96	52089.49
351	2004-10-25	Vijay	KGG49	88919.0
353	2004-10-25	Suzie	XAY74	83416.72
366	2004-10-25	Suzie	MGZ99	90018.02
367	2004-10-25	Suzie	MSD77	16078.5
383	2004-10-25	Adam	ZTG40	22678.52
384	2004-10-25	Suzie	XDT72	46185.88
402	2004-10-25	Vijay	XPD06	79978.99
421	2004-10-25	Adam	NZH73	65567.49
432	2004-10-25	Suzie	WWV88	17299.74
467	2004-10-25	Suzie	UKA26	28555.87
467	2004-10-25	Adam	BJJ25	8957.71
486	2004-10-25	Vijay	CIW95	36338.28
487	2004-10-25	Adam	NPS66	96079.97
505	2004-10-25	Vijay	ZRX58	65614.32
514	2004-10-25	Vijay	ECA51	22434.75
515	2004-10-25	Vijay	XZI61	35623.15
522	2004-10-25	Vijay	EPS37	94163.13
535	2004-10-25	Adam	KGG49	35561.27
543	2004-10-25	Vijay	ZBA50	79328.41
546	2004-10-25	Vijay	HWL68	80194.49
562	2004-10-25	Adam	OLI37	30741.25
581	2004-10-25	Adam	XZQ37	18054.09
585	2004-10-25	Vijay	PQE86	87479.2
587	2004-10-25	Adam	FEK12	49761.86
590	2004-10-25	Suzie	UJV74	94195.61
594	2004-10-25	Vijay	HEE52	51944.78
610	2004-10-25	Vijay	WZH31	81697.61
658	2004-10-25	Adam	LPB47	39487.39
689	2004-10-25	Adam	YID19	85862.69
706	2004-10-25	Suzie	XKE06	35322.64
709	2004-10-25	Suzie	RUC66	45242.73
724	2004-10-25	Vijay	UPU74	3190.65
731	2004-10-25	Vijay	ZER69	26914.56
743	2004-10-25	Vijay	YBZ57	49500.32
747	2004-10-25	Suzie	KBU78	95449.1
766	2004-10-25	Vijay	UKA26	3622.79
777	2004-10-25	Adam	GCJ26	43997.13
802	2004-10-25	Vijay	ICM02	27557.93
817	2004-10-25	Vijay	KVL20	71544.04
835	2004-10-25	Suzie	BXW18	51186.5
838	2004-10-25	Adam	LSF27	64371.99
854	2004-10-25	Suzie	KEW80	98671.55
885	2004-10-25	Adam	JLF57	81007.73
937	2004-10-25	Adam	IDI21	58355.69
946	2004-10-25	Adam	LUI28	91131.26
955	2004-10-25	Suzie	POR77	53123.98
980	2004-10-25	Vijay	EPS37	13577.39
992	2004-10-25	Adam	VHZ41	33360.38
1013	2004-10-25	Adam	PSJ39	86024.67
1020	2004-10-25	Vijay	LJG28	89248.78
1047	2004-10-25	Vijay	CSR46	65721.0
1076	2004-10-25	Adam	SWP10	58926.55
1082	2004-10-25	Vijay	UZA27	20753.34
1122	2004-10-25	Suzie	KLS22	8592.42
1226	2004-10-25	Adam	OSB66	61554.87
1239	2004-10-25	Suzie	JYL63	27705.6
1249	2004-10-25	Vijay	ESS02	8721.57
1266	2004-10-25	Suzie	LWO59	44343.98
1298	2004-10-25	Vijay	EAB95	86478.99
1309	2004-10-25	Vijay	ECA51	19073.71
1318	2004-10-25	Vijay	JPM89	68295.38
1344	2004-10-25	Suzie	KGM78	16516.43
1344	2004-10-25	Adam	DRB04	67071.22
1357	2004-10-25	Vijay	JYT11	69057.39
1364	2004-10-25	Vijay	FEK12	50238.89
1372	2004-10-25	Adam	JQK08	61114.15
1404	2004-10-25	Suzie	JAH56	92075.17
1409	2004-10-25	Adam	GPC90	67208.2
1423	2004-10-25	Suzie	KUX44	17944.38
1435	2004-10-25	Vijay	CSR46	38972.06
1461	2004-10-25	Suzie	ARW08	72078.63
1471	2004-10-25	Vijay	FMN46	79876.59
1490	2004-10-25	Adam	YGG32	55439.62
1494	2004-10-25	Vijay	JLF55	73729.26
1510	2004-10-25	Adam	OFO10	7486.85
1511	2004-10-25	Adam	VLC10	64142.04
1519	2004-10-25	Vijay	WMH43	4333.55
1543	2004-10-25	Suzie	DNC35	14683.11
1563	2004-10-25	Vijay	BXW18	64658.78
1565	2004-10-25	Suzie	LOE76	99134.29
1567	2004-10-25	Vijay	MSR34	43177.0
1607	2004-10-25	Suzie	JWH59	88793.12
1620	2004-10-25	Suzie	JGC68	2056.18
1635	2004-10-25	Vijay	DMJ97	84136.73
1640	2004-10-25	Vijay	WNW70	59428.49
1652	2004-10-25	Suzie	ESS02	67979.06
1657	2004-10-25	Vijay	KFX83	94314.39
1678	2004-10-25	Vijay	LSP72	83289.44
1712	2004-10-25	Suzie	NAH98	72707.96
1719	2004-10-25	Vijay	PXG37	30251.67
1731	2004-10-25	Vijay	DNA82	58824.93
1767	2004-10-25	Vijay	DTN23	45606.23
1785	2004-10-25	Suzie	FMS91	63857.43
1805	2004-10-25	Vijay	FYE63	31174.65
1831	2004-10-25	Vijay	KLC32	70108.86
1838	2004-10-25	Vijay	TXR54	89671.23
1846	2004-10-25	Vijay	BXW18	4404.69
1849	2004-10-25	Vijay	FHB90	23842.57
1877	2004-10-25	Adam	MCR88	85324.55
1885	2004-10-25	Suzie	OBM99	4096.09
1928	2004-10-25	Adam	ZTC15	63188.8
1944	2004-10-25	Vijay	ZRW66	52878.75
1951	2004-10-25	Vijay	GPF90	93244.64
1968	2004-10-25	Suzie	EQP72	94036.46
1979	2004-10-25	Vijay	WAU38	2808.83
2019	2004-10-25	Adam	WNW70	24957.32
2061	2004-10-25	Vijay	YIE77	35272.03
2078	2004-10-25	Suzie	GPR02	35069.02
2090	2004-10-25	Suzie	LPB47	86845.22
2114	2004-10-25	Vijay	XOR11	65258.62
2114	2004-10-25	Suzie	ZET22	71537.46
2129	2004-10-25	Vijay	GEW62	89481.88
2175	2004-10-25	Adam	DKD50	66512.51
2180	2004-10-25	Adam	LSY20	90292.75
2242	2004-10-25	Adam	IJY46	47736.13
2244	2004-10-25	Vijay	TAY58	11402.64
2250	2004-10-25	Vijay	TTL50	21794.62
2256	2004-10-25	Suzie	PWY60	57146.82
2275	2004-10-25	Suzie	SMC58	69895.78
2293	2004-10-25	Suzie	ORN29	79972.91
2315	2004-10-25	Suzie	INO72	29260.8
2322	2004-10-25	Adam	KLL65	57720.66
2326	2004-10-25	Vijay	XRN09	49323.72
2340	2004-10-25	Vijay	GYD94	95597.14
2355	2004-10-25	Vijay	UAZ43	90767.8
2370	2004-10-25	Suzie	UZA27	84963.64
2389	2004-10-25	Vijay	WNW70	33524.21
2401	2004-10-25	Suzie	LEI02	53150.29
2410	2004-10-25	Vijay	KDR05	8668.45
2433	2004-10-25	Adam	QWR83	18791.09
2445	2004-10-25	Vijay	GTR70	30197.29
2477	2004-10-25	Vijay	FEK12	36121.1
2479	2004-10-25	Suzie	IGU17	23925.2
2488	2004-10-25	Suzie	XWA20	40689.45
2502	2004-10-25	Suzie	TXR54	23272.82
2556	2004-10-25	Vijay	FFI55	6740.06
2570	2004-10-25	Vijay	AII47	7432.89
2574	2004-10-25	Adam	ZXF02	64556.33
2587	2004-10-25	Suzie	QPK50	48914.11
2605	2004-10-25	Vijay	UAZ43	49010.82
2607	2004-10-25	Adam	JYL63	86489.89
2663	2004-10-25	Vijay	CMY93	98560.41
2664	2004-10-25	Suzie	TZC71	43720.63
2689	2004-10-25	Suzie	SMC58	84252.11
2691	2004-10-25	Suzie	JQS22	65264.24
2750	2004-10-25	Vijay	NAH98	92739.91
2762	2004-10-25	Adam	XJB01	83156.44
2767	2004-10-25	Suzie	LXV14	44316.1
2815	2004-10-25	Suzie	KDR05	47550.16
2826	2004-10-25	Vijay	YBZ57	44357.64
2833	2004-10-25	Vijay	KGO02	71867.89
2858	2004-10-25	Suzie	LUI28	47743.56
2859	2004-10-25	Vijay	UGX77	70618.36
2917	2004-10-25	Vijay	NXH96	72799.34
2962	2004-10-25	Suzie	BJJ25	40170.81
2964	2004-10-25	Suzie	FFI55	98200.67
2971	2004-10-25	Vijay	TXR54	91255.34
2974	2004-10-25	Vijay	RLQ72	81269.17
2976	2004-10-25	Adam	YID19	6625.36
2976	2004-10-25	Suzie	VLC10	47529.81
2983	2004-10-25	Vijay	EEC94	80571.77
3017	2004-10-25	Vijay	KNC12	41440.92
3044	2004-10-25	Vijay	RVW74	44772.07
3052	2004-10-25	Vijay	IJY46	47267.92
3054	2004-10-25	Suzie	NZH73	73051.04
3057	2004-10-25	Suzie	ZJP45	17688.39
3070	2004-10-25	Adam	SQH43	59941.66
3075	2004-10-25	Adam	VIP20	5393.28
3078	2004-10-25	Suzie	ZER69	99685.32
3125	2004-10-25	Vijay	XRN09	42068.94
3127	2004-10-25	Vijay	PEF36	13927.49
3137	2004-10-25	Suzie	SOO37	17368.52
3152	2004-10-25	Vijay	KLL65	7772.79
3185	2004-10-25	Vijay	HTN44	14430.17
3198	2004-10-25	Adam	OLR42	30719.84
3219	2004-10-25	Suzie	TZC71	24878.71
3228	2004-10-25	Vijay	OLI37	1546.08
3228	2004-10-25	Suzie	FNH63	71274.56
3241	2004-10-25	Vijay	RVQ74	68614.43
3254	2004-10-25	Vijay	AXN63	44918.29
3280	2004-10-25	Suzie	SOI83	33842.83
3283	2004-10-25	Vijay	AST84	86613.43
3291	2004-10-25	Vijay	LSL87	89418.82
3311	2004-10-25	Adam	NFV76	82880.48
3317	2004-10-25	Vijay	KNC12	86700.97
3320	2004-10-25	Vijay	ZWC05	71922.76
3346	2004-10-25	Vijay	UNI06	95479.91
3363	2004-10-25	Suzie	ZWC05	75928.98
3374	2004-10-25	Vijay	XRN09	14869.15
3374	2004-10-25	Vijay	EUY70	83208.06
3377	2004-10-25	Vijay	AST84	8757.09
3381	2004-10-25	Vijay	CZW33	5563.85
3395	2004-10-25	Vijay	ZSM29	11773.16
3395	2004-10-25	Adam	ITP77	66949.18
3396	2004-10-25	Suzie	ZET22	74131.7
3403	2004-10-25	Suzie	XTZ44	31319.43
3419	2004-10-25	Vijay	LSY20	71183.01
3420	2004-10-25	Adam	CPI30	46491.77
3440	2004-10-25	Adam	KCW19	36182.3
3464	2004-10-25	Adam	TUS00	48970.18
3471	2004-10-25	Vijay	QLM36	67386.46
3510	2004-10-25	Vijay	EBL27	93069.91
3536	2004-10-25	Vijay	MOQ48	96539.91
3553	2004-10-25	Vijay	OPX15	68024.44
3565	2004-10-25	Vijay	BED62	28756.91
3572	2004-10-25	Adam	PLD01	13737.23
3578	2004-10-25	Vijay	NTM61	96487.68
3594	2004-10-25	Adam	KWS05	1238.83
3606	2004-10-25	Vijay	OCD51	16225.04
3614	2004-10-25	Vijay	CZI39	5339.54
3636	2004-10-25	Suzie	LQH77	8839.71
3639	2004-10-25	Vijay	ALR32	62097.24
3670	2004-10-25	Adam	FCQ74	56587.43
3688	2004-10-25	Adam	ESS02	89630.71
3709	2004-10-25	Vijay	XZQ37	14499.01
3719	2004-10-25	Vijay	CPV96	35375.93
3724	2004-10-25	Adam	JAA22	48547.74
3736	2004-10-25	Vijay	CNC32	85729.67
3754	2004-10-25	Vijay	BIH77	37397.46
3777	2004-10-25	Vijay	VNJ83	88726.68
3782	2004-10-25	Adam	DTT80	68442.09
3784	2004-10-25	Vijay	FEK12	46131.35
3855	2004-10-25	Vijay	KFD19	67328.35
3866	2004-10-25	Suzie	MNP79	57159.96
3894	2004-10-25	Vijay	XZQ37	91407.36
3911	2004-10-25	Adam	DRB04	96217.31
3937	2004-10-25	Vijay	NAH98	95934.0
3969	2004-10-25	Suzie	DKD50	88209.11
4004	2004-10-25	Adam	MLJ73	72903.75
4007	2004-10-25	Suzie	VGS13	19797.3
4009	2004-10-25	Vijay	LSY20	18622.02
4025	2004-10-25	Suzie	NNZ78	70512.44
4049	2004-10-25	Suzie	VWV36	9445.93
4098	2004-10-25	Vijay	EYO88	98497.94
4106	2004-10-25	Vijay	BUU03	67532.89
4113	2004-10-25	Adam	EQP72	51800.86
4113	2004-10-25	Suzie	LLA90	70387.0
4121	2004-10-25	Vijay	KGO02	95386.15
4125	2004-10-25	Adam	NXH96	81405.48
4146	2004-10-25	Suzie	XZQ37	73102.22
4162	2004-10-25	Suzie	OLI37	16282.06
4175	2004-10-25	Vijay	MNV74	81051.81
4183	2004-10-25	Vijay	JGC68	37067.25
4185	2004-10-25	Suzie	JQK08	69027.66
4188	2004-10-25	Adam	LVI93	75501.8
4201	2004-10-25	Suzie	BDV39	20653.33
4226	2004-10-25	Suzie	DQQ46	40990.9
4230	2004-10-25	Vijay	QLM36	56730.28
4232	2004-10-25	Vijay	VHZ41	81482.88
4239	2004-10-25	Suzie	UOF02	72870.44
4251	2004-10-25	Suzie	OTF93	65716.19
4280	2004-10-25	Vijay	GLG07	4579.17
4284	2004-10-25	Suzie	AHT14	10016.89
4297	2004-10-25	Adam	SQH43	31125.28
4317	2004-10-25	Vijay	TUS00	36491.7
4327	2004-10-25	Vijay	LWH88	78067.25
4370	2004-10-25	Adam	GBC31	7966.81
4372	2004-10-25	Vijay	SAT37	66434.9
4380	2004-10-25	Vijay	RBF91	7724.59
4427	2004-10-25	Vijay	RRQ35	71303.47
4430	2004-10-25	Vijay	XXH95	82329.61
4442	2004-10-25	Vijay	HAG80	2899.91
4443	2004-10-25	Adam	PDA73	77072.65
4464	2004-10-25	Suzie	WSN90	75846.65
4469	2004-10-25	Adam	JRG45	79189.84
4487	2004-10-25	Vijay	EQP72	91277.0
4501	2004-10-25	Suzie	SMC58	73761.16
4549	2004-10-25	Adam	RUC66	17758.19
4554	2004-10-25	Vijay	RRQ35	74390.96
4564	2004-10-25	Vijay	ZVL01	95620.49
4569	2004-10-25	Suzie	CAR66	30054.72
4570	2004-10-25	Suzie	NPO66	42311.01
4579	2004-10-25	Adam	UAZ43	91442.78
4595	2004-10-25	Vijay	ASI82	33236.5
4649	2004-10-25	Suzie	ABT73	65011.68
4661	2004-10-25	Vijay	UNI06	36106.11
4674	2004-10-25	Suzie	PLB86	72116.3
4677	2004-10-25	Vijay	IPQ35	32830.25
4685	2004-10-25	Adam	CZW33	31870.33
4743	2004-10-25	Adam	PLD01	59556.64
4763	2004-10-25	Vijay	KWD49	22513.15
4781	2004-10-25	Vijay	DTT80	26968.97
4809	2004-10-25	Suzie	ZVL01	42488.73
4836	2004-10-25	Vijay	YIE77	93187.33
4838	2004-10-25	Suzie	IVF79	66065.62
4847	2004-10-25	Vijay	SMC58	22367.2
4854	2004-10-25	Vijay	RRQ35	6104.77
4894	2004-10-25	Adam	TEZ31	8984.47
4898	2004-10-25	Adam	SUB39	15184.68
4924	2004-10-25	Suzie	NRY73	16039.76
4971	2004-10-25	Vijay	XZI61	45824.71
4978	2004-10-25	Vijay	XAA39	3509.07
4994	2004-10-25	Suzie	QWR83	70832.4
70	2004-10-26	Vijay	QVT53	38794.7
161	2004-10-26	Vijay	MSK41	40877.53
171	2004-10-26	Adam	DTN23	85070.61
177	2004-10-26	Adam	ZCK31	71865.27
184	2004-10-26	Vijay	UJK05	17191.23
202	2004-10-26	Suzie	FMN46	34734.91
225	2004-10-26	Adam	ECA51	25111.35
226	2004-10-26	Suzie	YUV56	61383.55
252	2004-10-26	Adam	UNI06	51755.7
266	2004-10-26	Suzie	WZH31	76388.67
285	2004-10-26	Adam	ZRE84	47588.88
307	2004-10-26	Vijay	QSG52	96418.34
307	2004-10-26	Vijay	DNY95	49308.65
314	2004-10-26	Vijay	PKF61	86754.89
327	2004-10-26	Suzie	KUX44	49519.61
339	2004-10-26	Vijay	WNW70	50733.35
343	2004-10-26	Vijay	GGZ02	51842.99
349	2004-10-26	Adam	NAH98	89720.09
356	2004-10-26	Vijay	WAU38	37403.19
379	2004-10-26	Vijay	FYE63	85927.27
389	2004-10-26	Vijay	AST84	79189.66
392	2004-10-26	Vijay	FMN46	12846.97
392	2004-10-26	Vijay	SZU33	20716.45
395	2004-10-26	Suzie	OVA58	4306.38
400	2004-10-26	Vijay	VQP10	83334.59
407	2004-10-26	Adam	TEL46	82407.67
426	2004-10-26	Vijay	KBU78	54795.2
439	2004-10-26	Adam	PCN39	39878.39
443	2004-10-26	Vijay	OSQ68	76435.04
472	2004-10-26	Suzie	WNW70	83028.19
476	2004-10-26	Vijay	CAR66	13266.63
479	2004-10-26	Adam	UJV74	17570.53
481	2004-10-26	Vijay	KPZ11	59110.05
509	2004-10-26	Vijay	WAU38	92647.46
533	2004-10-26	Suzie	RQA97	66295.86
542	2004-10-26	Adam	NYW08	56191.5
557	2004-10-26	Vijay	PLB86	50293.07
559	2004-10-26	Vijay	GLG07	83143.02
579	2004-10-26	Adam	GCJ26	24434.23
594	2004-10-26	Vijay	FYE63	87814.55
610	2004-10-26	Vijay	XJQ81	2211.78
625	2004-10-26	Vijay	PQE86	35216.59
659	2004-10-26	Vijay	RHA00	61584.35
672	2004-10-26	Vijay	BID19	74191.41
690	2004-10-26	Vijay	BOR16	4856.79
698	2004-10-26	Vijay	KRT63	25928.98
699	2004-10-26	Vijay	HDV50	8389.53
708	2004-10-26	Suzie	FVW02	54174.04
708	2004-10-26	Vijay	KLZ45	16049.57
715	2004-10-26	Adam	ZCK31	24340.57
745	2004-10-26	Adam	YUV56	80788.5
745	2004-10-26	Adam	JSE97	43203.2
752	2004-10-26	Vijay	PDQ93	92095.22
759	2004-10-26	Vijay	JIB35	59668.27
760	2004-10-26	Vijay	ZUD45	50596.81
786	2004-10-26	Suzie	ULX32	12737.39
796	2004-10-26	Vijay	IJY46	25012.7
797	2004-10-26	Adam	MOQ48	71462.32
797	2004-10-26	Vijay	TRM19	43042.71
803	2004-10-26	Vijay	LUI28	2637.83
809	2004-10-26	Adam	KWV45	76945.91
862	2004-10-26	Vijay	ZBA50	88369.19
885	2004-10-26	Vijay	BOR16	56761.99
886	2004-10-26	Suzie	ABT73	46586.57
894	2004-10-26	Vijay	BXW18	27836.76
906	2004-10-26	Vijay	DRB04	67422.77
923	2004-10-26	Vijay	LXV14	60750.98
924	2004-10-26	Adam	UFF94	45985.39
926	2004-10-26	Vijay	JRG45	76786.06
929	2004-10-26	Suzie	CJB00	33899.33
935	2004-10-26	Suzie	YOS74	91685.98
981	2004-10-26	Vijay	SQH43	29462.3
1012	2004-10-26	Vijay	NZH73	39906.48
1013	2004-10-26	Suzie	HAG80	9241.62
1013	2004-10-26	Suzie	HOC89	81597.23
1026	2004-10-26	Vijay	BQO16	32118.46
1053	2004-10-26	Vijay	XKW41	94979.12
1078	2004-10-26	Vijay	JAR41	82650.35
1078	2004-10-26	Suzie	GRQ85	68628.29
1109	2004-10-26	Vijay	WSH17	95046.53
1140	2004-10-26	Vijay	MYX55	75069.62
1143	2004-10-26	Suzie	AHT14	33515.82
1148	2004-10-26	Vijay	VID27	46020.37
1178	2004-10-26	Adam	TRX25	38841.79
1181	2004-10-26	Vijay	BJJ25	48114.37
1197	2004-10-26	Adam	RHA00	35179.24
1199	2004-10-26	Vijay	XIH33	99827.21
1200	2004-10-26	Suzie	IJY46	94649.63
1207	2004-10-26	Vijay	JGC68	6922.26
1213	2004-10-26	Suzie	FVY03	76219.31
1214	2004-10-26	Adam	OTF93	60107.46
1221	2004-10-26	Vijay	FEK12	97989.53
1233	2004-10-26	Adam	AFN00	17231.61
1245	2004-10-26	Suzie	UGX77	3258.29
1249	2004-10-26	Vijay	DNC35	27259.94
1293	2004-10-26	Adam	JIB35	4204.23
1309	2004-10-26	Adam	BMI40	84685.08
1368	2004-10-26	Adam	KWP06	39762.9
1389	2004-10-26	Adam	LJN20	89905.69
1392	2004-10-26	Vijay	JMW26	54716.8
1414	2004-10-26	Suzie	DTN23	21117.14
1460	2004-10-26	Vijay	XIH33	97284.92
1475	2004-10-26	Suzie	KDR05	3503.57
1504	2004-10-26	Vijay	VJK85	42654.79
1515	2004-10-26	Adam	CJB00	58116.89
1518	2004-10-26	Suzie	ECA51	52082.48
1537	2004-10-26	Adam	IOV67	49768.61
1554	2004-10-26	Vijay	OTM46	95593.17
1573	2004-10-26	Suzie	XDT72	18348.2
1574	2004-10-26	Adam	LOE76	87325.51
1577	2004-10-26	Suzie	OFG73	83998.87
1584	2004-10-26	Adam	KGG49	47472.31
1599	2004-10-26	Vijay	XAA39	61459.47
1599	2004-10-26	Vijay	RQA97	3938.18
1609	2004-10-26	Vijay	OTF93	73252.92
1613	2004-10-26	Suzie	RYG71	88194.29
1614	2004-10-26	Suzie	JGC68	91351.3
1618	2004-10-26	Suzie	KWP06	13167.73
